Bathroom,BHK,Size,Area
2,2,6.721425700790643,0
2,2,6.796823718274855,0
2,2,7.351799869057777,0
2,2,7.003065458786462,1
2,3,6.877296071497429,0
2,2,6.444131256700441,0
2,2,7.1098794630722715,0
2,2,6.214608098422191,1
2,2,6.551080335043404,0
2,2,7.003065458786462,0
2,2,7.193685818395112,0
3,3,7.090076835776092,0
2,2,6.812345094177479,0
3,3,7.00397413672268,0
2,2,7.195187320178709,0
3,3,7.5256399750415355,0
3,3,7.463936604468925,0
3,3,7.582738488914411,0
3,3,7.090076835776092,0
2,2,6.587550014824796,0
3,3,7.0317412587631285,0
2,2,6.553933404025811,0
2,2,6.82001636467413,0
1,1,6.253828811575473,1
3,3,7.003065458786462,0
3,3,7.620214770574455,0
2,2,6.792344427470809,0
2,3,7.003065458786462,0
2,2,6.616065185132817,0
3,3,7.349873704738337,0
2,2,6.568077911411976,0
2,2,6.759255270663693,0
3,3,7.502738210754851,0
2,3,6.802394763324311,1
3,3,7.3938782901077555,0
3,3,6.9363427358340495,0
2,2,6.748759547491679,0
2,2,6.807934943699926,0
3,3,7.583247524303362,0
2,2,6.684611727667927,0
2,2,6.541029999189903,0
2,3,7.288244401020124,1
3,3,7.138073034044347,0
2,2,6.5638555265321274,0
3,3,7.160845906664299,0
3,3,7.090076835776092,0
2,2,7.003065458786462,0
1,1,6.309918278226516,1
1,1,6.684611727667927,0
3,3,7.1569563646156364,0
2,2,6.551080335043404,1
2,2,6.8308742346461795,0
2,2,6.71295620067707,0
2,2,6.668228248417403,0
2,2,7.00397413672268,1
2,2,6.98100574072173,0
3,3,7.515889085215125,0
2,1,5.043425116919247,0
3,3,7.59337419312129,0
2,2,6.530877627725885,0
2,2,6.595780513961311,0
2,2,6.7912214627261855,0
2,2,6.620073206530356,0
2,2,6.762729506931879,1
1,1,6.214608098422191,1
2,2,6.948897222313312,0
2,2,6.71174039505618,0
3,3,7.325807502595773,0
2,2,6.594413459749778,0
3,3,7.518607216815252,0
1,2,6.745236349484363,1
3,3,7.530479995245536,0
3,3,7.093404625868766,0
2,2,6.501289670540389,0
2,2,6.620073206530356,0
3,3,7.408530566894626,0
2,2,6.551080335043404,0
2,2,6.86171134048073,0
2,3,7.2813856635702825,0
2,2,6.590301048196686,0
3,3,7.22402480828583,0
2,2,6.647688373563329,0
3,3,7.074116816197362,0
3,3,7.090076835776092,0
2,3,6.933423025730715,0
3,3,7.176254532017144,0
2,2,7.2640301428995295,1
3,3,7.215975002651466,0
2,2,6.769641976852503,0
2,3,7.044905117129371,0
1,2,6.309918278226516,0
2,2,6.80903930604298,0
1,1,6.396929655216146,0
3,3,7.090076835776092,0
1,1,6.1092475827643655,0
2,2,6.467698726104354,0
2,2,6.810142450115136,0
2,2,7.047517221357296,1
3,3,7.090076835776092,0
2,2,6.665683717782408,0
3,3,7.160845906664299,0
3,3,7.3777589082278725,0
1,1,6.318968113746434,0
2,2,6.902742737158593,0
3,3,7.112327444710911,0
3,3,7.160069207596127,0
2,2,7.191429330036379,0
3,3,7.05444965813294,0
3,3,7.121252453244542,0
2,2,7.242082359256962,0
3,3,7.381501894506707,0
3,3,7.115582126184454,0
2,2,6.633318433280377,0
3,3,7.090076835776092,0
1,2,6.1092475827643655,1
3,3,7.030857476116121,0
2,2,7.1891677384203225,0
2,2,6.476972362889683,0
1,1,6.214608098422191,0
2,2,6.802394763324311,0
1,1,6.336825731146441,0
2,2,6.907755278982137,1
3,3,7.1459844677143876,0
2,3,6.956545443151569,0
2,2,6.763884908562435,0
2,2,4.634728988229636,1
3,3,6.974478911025045,0
3,3,7.157735484249907,0
3,3,6.870053411798126,1
3,3,7.385230923066573,1
2,2,6.996681488176539,1
1,1,6.309918278226516,1
3,3,7.495541943884256,0
2,2,6.476972362889683,0
3,3,7.507690077819904,0
3,3,7.313220387090301,0
2,2,7.122059881629142,1
1,1,5.991464547107982,0
1,2,6.309918278226516,0
3,3,7.5256399750415355,0
2,2,6.530877627725885,0
2,2,6.763884908562435,0
1,2,7.085901464365611,1
2,2,6.476972362889683,0
2,2,6.745236349484363,0
2,2,6.643789733147672,0
2,2,6.558197802812269,0
2,2,7.313220387090301,1
2,2,6.505784060128229,0
2,2,6.901737206656574,0
2,2,6.742880635791903,0
3,3,7.220373836723949,0
2,2,6.641182169740591,0
3,3,7.086737934510577,0
3,3,7.502186486602924,0
2,2,6.829793737512425,1
2,2,6.541029999189903,0
2,2,6.907755278982137,1
2,3,7.090076835776092,0
3,3,7.232010331664759,0
3,3,7.51425465281641,0
3,3,7.490529402060711,0
3,3,7.429520842786462,1
2,2,6.476972362889683,0
2,2,6.802394763324311,1
2,2,6.476972362889683,0
2,2,6.775366090936392,0
2,2,6.633318433280377,0
3,3,7.091742115095153,0
2,2,6.52649485957079,0
3,3,7.479299637782834,1
2,2,6.551080335043404,1
2,2,6.710523109452428,0
2,2,7.338888133838879,1
3,3,7.047517221357296,1
2,3,7.495541943884256,0
2,2,6.843749949006225,0
2,2,6.582025138892826,0
3,3,7.414572881350589,0
3,3,7.090076835776092,0
1,2,6.651571873589727,0
3,3,7.372118028337787,0
2,3,6.882437470997847,0
2,2,6.565264970035361,0
3,3,7.090076835776092,0
2,2,6.621405651764134,0
1,1,6.638567789166521,0
3,3,7.511524648390866,0
2,2,6.674561391814426,0
2,3,7.003065458786462,0
2,3,6.811244378601294,0
2,3,6.835184586147301,0
2,2,6.464588303689961,0
2,2,6.763884908562435,0
2,2,6.885509670034818,0
3,3,7.537430036586509,0
2,2,6.214608098422191,0
1,1,5.521460917862246,1
3,3,7.614312146452,0
3,3,7.271008538280992,0
3,3,7.105786129481271,0
2,2,6.812345094177479,1
3,3,7.2254814727822945,0
2,2,6.78897174299217,0
3,3,7.247080584585756,0
2,2,6.595780513961311,0
3,3,7.028201432058005,0
2,2,6.53813982376767,0
3,3,7.494430215031565,1
3,3,7.173958319756794,0
3,3,7.532088143541722,1
2,2,6.478509642208569,0
2,3,7.313220387090301,0
2,2,6.6895992691789665,0
2,2,6.859614903654202,0
2,2,6.887552571664617,0
2,2,6.620073206530356,0
2,2,6.841615476477592,0
2,2,6.9440872082295275,0
1,2,6.476972362889683,0
2,2,6.923628628138427,0
2,2,6.988413181999592,0
2,2,6.937314081223682,1
3,3,7.52294091807237,0
3,3,7.57095858316901,0
3,3,7.5443321080536885,0
2,2,7.2078598714324755,0
3,3,7.163946684342547,0
3,3,7.090076835776092,0
3,3,7.43955930913332,0
2,2,6.741700694652055,0
3,3,7.165493475060845,0
2,2,6.745236349484363,0
3,3,7.313220387090301,0
2,3,7.501082124259871,0
1,1,5.991464547107982,1
2,2,6.543911845564792,0
3,3,7.20934025660291,0
2,2,6.956545443151569,1
2,2,7.003065458786462,0
3,3,7.600902459542082,0
2,2,6.568077911411976,0
1,1,6.214608098422191,1
2,2,6.9167150203536085,0
2,2,7.2078598714324755,0
2,2,6.856461984594587,1
3,3,7.116394144093465,1
2,3,7.24422751560335,0
2,2,6.684611727667927,0
3,3,7.509883061154913,0
3,3,7.474204806496124,0
2,2,6.698268054115413,0
3,3,7.660114319173928,0
2,2,6.812345094177479,0
3,3,7.558516743045645,0
2,2,6.694562058521095,0
3,3,7.24422751560335,0
3,3,6.853299093186078,0
3,3,7.16703787691222,0
2,2,6.956545443151569,1
2,2,6.57507584059962,0
3,3,7.183870715062453,0
3,3,7.044905117129371,0
3,3,7.478169694159785,0
2,2,6.762729506931879,0
3,3,6.9975959829819265,0
2,1,6.152732694704104,0
3,3,7.090076835776092,0
3,3,7.090076835776092,0
2,2,6.628041376179533,0
2,3,7.313220387090301,0
2,2,6.548219102762372,0
2,2,6.825460036255307,0
3,3,7.090076835776092,0
2,2,6.620073206530356,0
3,3,7.136483208590247,0
3,3,7.5822291942764615,0
2,3,7.47477218239787,0
3,3,7.173958319756794,0
3,3,6.895682697747868,0
3,3,6.981934677156389,0
2,3,6.82001636467413,0
2,2,6.561030665896573,0
3,2,7.1308988302963465,1
2,3,7.1308988302963465,0
2,2,6.684611727667927,1
2,3,7.090076835776092,0
3,3,6.9584483932976555,0
2,2,6.790097235513905,0
2,2,6.745236349484363,1
3,3,7.443663683115591,0
2,2,6.70808408385307,0
3,3,7.090076835776092,0
2,2,7.1308988302963465,0
2,2,6.617402977974478,0
3,3,7.1316985104669115,0
2,2,6.734591659972948,0
2,2,6.911747300251674,0
2,2,6.728628613084702,0
1,1,6.131226489483141,1
2,2,6.620073206530356,0
2,2,6.684611727667927,1
2,3,7.085064293952548,1
3,3,7.003065458786462,1
2,2,6.594413459749778,0
1,1,6.396929655216146,1
2,2,6.46302945692067,0
3,3,7.681560362559537,1
1,1,5.703782474656201,1
2,2,6.620073206530356,0
3,3,7.312553498102598,0
2,2,6.805722553416985,0
2,2,6.807934943699926,0
2,3,7.090076835776092,1
2,2,6.892641641172089,0
2,2,6.871091294610546,0
2,2,7.239214973779806,0
3,3,7.255591274253665,0
2,2,6.726233402358747,0
2,2,6.645090969505644,0
2,3,7.1098794630722715,1
1,1,6.401917196727186,0
3,3,7.052721049232323,0
3,3,7.144407180321139,0
2,2,6.860663671448287,0
2,3,6.853299093186078,0
2,2,6.516193076042964,0
3,3,7.170119543449628,1
2,2,6.903747257584598,0
1,2,6.1092475827643655,0
2,2,6.476972362889683,0
3,3,7.497207223203318,1
1,1,5.991464547107982,0
2,3,7.24422751560335,0
3,3,7.080867896690782,0
2,2,6.68586094706836,0
2,2,6.755768921984255,0
2,2,6.763884908562435,0
2,2,6.51025834052315,0
2,2,6.889591308354466,0
2,2,6.733401891837359,0
2,2,6.591673732008658,0
2,2,4.605170185988092,1
3,3,7.090076835776092,0
2,2,6.476972362889683,0
3,3,7.107425474110705,0
2,2,6.588926477533519,0
3,3,7.132497551660044,0
3,3,7.597897950521784,0
2,2,6.77078942390898,0
2,2,6.639875833826536,0
1,2,6.1092475827643655,0
3,3,7.24422751560335,0
2,2,6.63200177739563,0
2,2,6.907755278982137,1
3,3,7.3777589082278725,1
3,3,7.495541943884256,0
2,2,7.104144092987527,1
2,1,6.501289670540389,0
3,3,7.090076835776092,0
3,3,7.495541943884256,0
2,2,6.505784060128229,0
2,2,6.396929655216146,0
2,2,7.003065458786462,1
2,2,6.628041376179533,0
2,2,6.590301048196686,0
2,3,6.826545223556594,0
2,2,6.61338421837956,0
1,1,5.703782474656201,0
1,2,6.366470447731438,0
2,2,6.694562058521095,0
2,2,6.410174881966167,0
3,3,7.004881989712859,0
2,2,6.97914527506881,1
3,3,6.9650803456014065,0
3,3,7.044032897274685,0
3,3,6.993932975223189,0
1,2,6.684611727667927,0
3,3,7.282073658093465,0
2,2,6.866933284461882,1
3,3,7.090076835776092,0
3,3,7.559038255443384,1
3,3,7.305188215393037,0
3,3,7.346655163176539,0
3,3,7.2868764117507,0
2,2,7.044905117129371,0
2,2,6.7580945044277305,0
2,2,6.579251212010101,0
2,2,7.1180162044653335,1
3,3,7.321188556739478,0
2,3,7.313220387090301,1
2,2,6.843749949006225,0
2,3,6.999422467507961,0
3,3,7.090076835776092,0
3,3,7.1929342212158,0
3,3,7.313220387090301,0
1,1,5.857933154483459,1
2,3,7.16703787691222,0
3,3,6.866933284461882,0
3,3,7.471363088187097,0
2,3,7.5822291942764615,1
3,3,7.090076835776092,0
2,2,6.925595197110468,0
2,2,6.856461984594587,1
3,3,7.191429330036379,0
2,2,6.539585955617669,0
2,3,7.301147805856032,0
2,2,6.889591308354466,1
3,3,7.383989457978509,0
3,3,7.0431599159883405,0
2,2,4.605170185988092,1
3,3,7.462214939768189,0
2,2,7.003065458786462,1
3,3,7.313220387090301,0
2,2,6.587550014824796,0
2,2,6.620073206530356,0
2,2,6.635946555686647,0
2,2,6.476972362889683,0
2,2,6.551080335043404,0
2,2,6.674561391814426,0
3,3,7.126087273299125,0
2,2,6.812345094177479,0
3,3,6.930494765951626,0
2,2,6.546785410760524,0
2,2,6.803505257608338,1
2,2,6.920671504248683,0
2,2,6.684611727667927,0
2,2,6.476972362889683,0
2,2,6.717804695023691,0
2,2,6.591673732008658,0
2,2,6.476972362889683,0
2,2,6.782192056006791,0
3,3,6.889591308354466,0
3,3,7.2640301428995295,0
2,1,6.35088571671474,0
2,2,6.907755278982137,1
2,3,7.424165281042028,0
3,3,7.189922170745808,0
2,2,6.98100574072173,0
2,2,7.344072850573066,0
2,2,6.97166860472579,0
2,3,6.86484777797086,0
2,2,6.897704943128636,1
3,3,7.313220387090301,0
3,3,7.198183577101943,0
2,2,6.927557906278317,0
3,3,7.21081845347222,0
3,3,7.365180126021013,1
2,2,6.75110146893676,0
2,2,7.022868086082641,0
2,2,6.4692503167957724,0
3,3,7.495541943884256,0
2,2,7.090076835776092,0
1,2,6.396929655216146,1
3,3,7.507690077819904,0
3,3,7.602900462204755,0
2,3,6.980075940561763,1
2,2,6.672032945461067,0
2,3,7.028201432058005,0
3,3,7.151485463904735,0
3,3,7.1098794630722715,0
2,2,6.840546529288687,0
2,2,6.476972362889683,0
1,1,5.41610040220442,0
3,3,7.51425465281641,1
2,3,7.278628942320682,1
2,2,6.620073206530356,0
2,2,6.736966958001855,0
3,3,6.985641817639208,0
2,2,6.579251212010101,0
3,3,7.003065458786462,0
1,1,6.396929655216146,0
2,2,6.892641641172089,0
2,2,6.755768921984255,0
2,2,6.745236349484363,0
3,3,6.810142450115136,0
2,2,6.747586526829315,0
1,2,6.659293919683638,1
3,3,7.090076835776092,0
3,3,7.24422751560335,0
2,2,6.507277712385012,0
2,2,6.907755278982137,0
2,2,7.3427791893318455,0
3,3,7.523481312573497,0
2,2,6.620073206530356,0
3,3,7.090076835776092,0
2,2,6.396929655216146,0
3,3,7.478734825567875,0
2,3,7.034387929915503,1
3,3,7.395721608602045,0
2,2,6.894670039433482,0
2,2,6.877296071497429,1
1,1,6.214608098422191,1
1,2,6.551080335043404,1
3,3,6.837332814685591,0
2,2,7.02197642307216,0
3,3,7.3777589082278725,0
2,2,6.541029999189903,0
2,2,6.684611727667927,0
3,3,7.119635638017636,0
2,2,6.80128303447162,0
2,2,6.807934943699926,0
1,1,5.521460917862246,0
2,2,6.558197802812269,0
2,2,6.684611727667927,0
2,2,6.7661917146603505,0
3,3,7.090076835776092,0
2,2,6.805722553416985,0
3,3,7.148345743900068,0
3,3,6.966024187106113,0
3,3,7.631916513071252,0
3,3,7.550661243105336,0
3,3,6.833031732786201,0
2,2,6.840546529288687,0
3,3,6.9363427358340495,0
3,3,7.313886831633462,0
2,3,7.213031659834869,0
2,2,6.576469569048224,0
2,2,6.654152520183219,0
2,2,6.620073206530356,0
1,2,6.745236349484363,1
2,2,6.78897174299217,0
2,2,6.966024187106113,1
2,2,6.598509028614515,0
2,2,6.498282149476434,0
3,3,7.104144092987527,0
2,2,6.755768921984255,0
2,2,6.498282149476434,0
3,3,7.344719054149673,0
2,2,7.2078598714324755,1
3,3,6.811244378601294,0
3,3,7.007600613951853,0
2,2,6.476972362889683,0
3,3,7.175489713624222,0
1,1,5.521460917862246,1
2,2,6.620073206530356,0
2,2,6.851184927493743,0
2,2,6.891625897052253,0
2,3,7.459338895220296,1
2,2,6.675823221634848,0
2,2,6.729824070489475,0
2,2,6.725033642166843,0
1,1,6.214608098422191,1
2,2,6.639875833826536,0
3,3,6.802394763324311,1
2,2,7.15305163493748,0
2,3,7.392647520721623,0
2,2,6.620073206530356,0
3,3,7.278628942320682,0
2,3,7.213768308118642,0
2,2,6.802394763324311,0
2,2,6.620073206530356,0
3,3,7.1308988302963465,0
3,3,7.385230923066573,0
2,2,7.38770923908104,0
1,1,6.214608098422191,1
3,3,7.1459844677143876,0
2,2,6.650279048587422,0
2,2,7.147559271189454,0
2,2,6.745236349484363,0
3,3,7.090076835776092,0
3,3,7.090076835776092,0
2,3,7.10002716662926,1
2,2,6.551080335043404,0
3,3,7.399398083331354,0
2,2,6.856461984594587,0
2,2,6.902742737158593,0
2,2,6.802394763324311,0
3,3,7.118826249062078,0
3,3,7.500529485395295,0
2,3,7.213768308118642,0
2,2,6.840546529288687,0
2,2,6.608000625296087,0
2,2,6.658011045870748,0
2,2,6.579251212010101,1
3,3,7.090076835776092,0
1,1,5.991464547107982,0
3,3,7.003065458786462,0
2,2,7.242797922793756,0
2,3,7.313220387090301,1
3,3,7.097548850614793,0
2,2,7.1372784372603855,1
3,3,7.090076835776092,0
3,3,7.150701457592526,0
2,2,6.551080335043404,0
2,3,6.88653164253051,0
1,1,6.396929655216146,0
2,3,7.396948602621014,0
1,1,6.29156913955832,0
3,3,7.448333860897476,0
3,3,7.039660349862076,0
2,2,6.907755278982137,1
2,2,6.63200177739563,0
2,2,6.610696044717759,0
2,2,7.171656822768514,0
2,2,6.756932389247553,0
1,1,5.703782474656201,1
1,1,6.476972362889683,0
2,1,6.684611727667927,1
1,2,5.991464547107982,0
2,3,7.265429723253953,1
2,3,6.907755278982137,0
3,3,7.090076835776092,0
3,3,6.976348070447749,0
2,2,6.907755278982137,0
2,2,6.349138991379798,0
2,2,6.637258031284457,0
2,2,6.93828448401696,0
3,3,7.450660796211539,1
3,3,7.234898420314831,0
1,1,6.075346031088684,0
2,3,7.003065458786462,0
3,3,7.124478262493424,0
3,3,7.384610383176974,0
2,3,7.294377299288821,1
2,2,6.54965074223381,0
2,2,6.473890696352274,0
2,2,6.950814768442584,0
2,2,6.476972362889683,1
3,3,7.1316985104669115,0
3,3,7.442492722794441,1
2,1,6.194405391104672,0
2,2,6.525029657843462,0
1,1,6.214608098422191,1
2,2,7.227662498728654,0
3,3,7.003065458786462,0
3,3,7.1372784372603855,0
1,1,5.298317366548036,0
3,3,7.1631723908466425,0
2,3,6.907755278982137,0
2,2,4.430816798843313,0
3,3,7.2078598714324755,1
2,2,7.069023426578259,0
2,2,7.106606137727303,0
3,3,7.31455283232408,0
2,2,7.492203042618741,0
3,3,6.90875477931522,0
3,3,7.559038255443384,0
2,2,6.748759547491679,0
2,2,7.284820912568604,0
3,3,7.189922170745808,0
1,1,6.354370040797351,1
1,1,5.616771097666572,1
3,3,7.152268856032539,0
2,2,6.729824070489475,0
2,2,7.607381425639791,0
3,3,7.1929342212158,1
3,3,7.57095858316901,0
3,3,7.090076835776092,0
2,2,6.710523109452428,0
2,2,7.013915474810528,0
2,2,6.949856455000773,0
3,3,7.607381425639791,1
3,3,7.090076835776092,0
3,3,7.487733761436444,1
2,2,6.421622267806518,0
2,1,6.1092475827643655,1
3,3,7.578656850594762,1
3,3,7.113142108707088,0
3,3,7.140453043101158,0
2,2,6.745236349484363,0
2,2,6.866933284461882,1
2,2,6.400257445308821,0
2,2,6.5337888379333435,0
2,2,6.85751406254539,0
3,3,7.147559271189454,0
2,2,6.683360945766275,0
2,2,6.786716950605081,0
3,3,7.359467638255621,1
3,3,7.552237287560802,0
2,3,7.215239978730097,1
3,3,7.090076835776092,0
2,2,6.665683717782408,0
3,3,7.090076835776092,0
3,3,7.24422751560335,0
3,3,7.1284959456800365,0
2,2,7.017506142941256,1
2,2,6.684611727667927,1
3,3,7.090076835776092,0
2,2,6.620073206530356,0
2,3,7.330405211844402,0
3,3,7.228388451573604,0
3,3,7.0967213784947605,0
2,2,7.016609683894219,1
2,2,6.851184927493743,0
2,2,6.752270376141742,0
2,3,7.188412736496954,0
3,3,7.003065458786462,0
2,2,6.620073206530356,0
2,2,6.684611727667927,0
2,2,6.729824070489475,0
2,2,6.617402977974478,0
3,3,7.495541943884256,0
3,3,7.530479995245536,1
3,3,7.090076835776092,0
3,3,7.199678345691172,0
3,3,7.1459844677143876,0
1,2,6.12029741895095,1
3,3,7.366445148327599,0
3,3,7.408530566894626,0
2,3,7.313220387090301,1
2,3,7.0925737159746784,1
2,2,6.467698726104354,0
2,2,6.84587987526405,1
2,2,6.794586580876499,0
2,3,7.170119543449628,1
2,2,6.669498089857879,0
2,2,7.344719054149673,0
3,3,7.611842399580417,0
3,3,7.21890970761906,0
2,1,6.418364935936212,0
2,2,7.003065458786462,1
2,2,6.982862751468942,0
2,2,7.090076835776092,1
2,2,6.984716320118266,0
3,3,7.090076835776092,0
2,2,6.597145701886651,0
2,2,6.694562058521095,0
2,2,6.555356891810665,0
2,3,6.907755278982137,0
2,2,6.566672429803241,0
3,3,7.381501894506707,1
3,3,7.156176637480615,0
2,2,6.7357800142423265,0
1,2,6.396929655216146,1
1,1,5.703782474656201,1
3,3,7.566828479208331,0
3,3,7.5822291942764615,0
3,3,7.585281078639126,0
3,3,7.116394144093465,0
3,3,7.587817219993427,0
2,2,6.476972362889683,0
2,2,6.839476438228843,0
3,3,6.9865664594064265,0
2,2,6.98100574072173,0
2,2,7.495541943884256,0
2,3,7.348587530927593,0
3,3,7.329749689041512,0
2,2,6.734591659972948,0
2,2,6.551080335043404,1
2,3,7.310550158534422,0
2,3,6.996681488176539,0
2,2,6.641182169740591,0
3,3,7.090076835776092,0
3,3,6.86171134048073,0
2,2,7.148345743900068,0
2,2,6.836259277277067,0
3,3,7.090076835776092,0
3,3,7.090076835776092,0
2,2,6.8501261661455,0
2,2,6.975413927455952,0
3,3,7.517520850603031,1
2,2,6.63200177739563,0
3,3,7.090076835776092,0
3,3,7.090076835776092,0
2,2,6.745236349484363,1
1,1,6.396929655216146,0
3,3,7.522400231387125,0
2,2,6.620073206530356,0
3,3,7.588829878307813,0
2,2,6.5638555265321274,0
1,1,4.74493212836325,1
2,2,6.984716320118266,1
2,2,6.566672429803241,0
2,2,6.709304340258298,0
2,3,7.451241684987676,0
1,1,5.568344503761097,1
2,2,6.327936783729195,0
2,2,6.739336627357174,0
2,2,7.052721049232323,0
2,2,6.641182169740591,0
2,2,6.569481420414296,0
3,3,7.090076835776092,0
2,3,7.325148957955575,0
3,3,7.090076835776092,0
2,2,6.834108738813838,0
1,2,6.551080335043404,0
2,2,6.907755278982137,0
3,3,6.966967138613983,0
2,2,7.003065458786462,1
3,3,7.090076835776092,0
2,2,7.1308988302963465,1
3,3,6.802394763324311,1
2,2,7.090076835776092,1
3,3,7.3987862754199485,0
2,2,6.739336627357174,0
3,3,7.090076835776092,0
3,3,7.259819610363186,0
3,3,7.136483208590247,0
2,2,6.70196036600254,0
2,2,6.84587987526405,0
2,2,6.907755278982137,0
2,2,6.62273632394984,0
3,3,7.10085190894405,0
3,3,7.313886831633462,0
3,3,7.134093721192866,0
2,2,6.7226297948554485,0
3,3,7.583756300707112,0
2,2,6.894670039433482,1
2,2,6.907755278982137,0
2,3,6.650279048587422,0
2,2,6.78897174299217,0
3,3,7.090076835776092,0
2,2,6.907755278982137,1
3,3,7.163946684342547,0
3,3,7.290292882446597,0
3,3,7.163946684342547,0
2,3,7.536363938404511,1
1,1,6.052089168924417,0
2,2,6.645090969505644,0
2,2,6.6293632534374485,0
1,1,5.438079308923196,1
3,3,7.097548850614793,0
2,2,6.646390514847729,0
3,3,6.77078942390898,0
2,2,6.606650186198215,0
3,3,6.928537818164665,0
2,2,6.917705609835305,0
2,2,6.565264970035361,0
2,2,6.829793737512425,0
2,2,6.898714534329988,0
2,2,6.476972362889683,0
2,2,5.117993812416755,1
2,2,4.0943445622221,1
3,3,7.240649694255466,0
3,3,7.506591780070841,1
1,1,6.22455842927536,1
2,2,7.1569563646156364,1
1,1,5.857933154483459,1
2,2,6.582025138892826,0
3,3,7.1276936993473985,0
2,2,6.915723448631314,0
3,3,7.392031567514591,1
2,2,6.459904454377535,0
2,2,7.168579897264035,0
2,2,7.05617528410041,1
3,3,7.56734567601324,0
2,2,6.620073206530356,0
3,3,7.103322062526113,0
2,2,7.068172000388042,0
2,2,6.587550014824796,0
2,2,6.570882962339584,0
3,3,7.164720378771857,0
3,3,7.055312843339752,0
2,2,6.52795791762255,0
1,2,6.476972362889683,0
3,3,7.090076835776092,0
2,2,6.907755278982137,1
3,3,6.925595197110468,0
2,3,7.252762418053187,1
2,2,6.873163834212518,1
2,2,6.837332814685591,0
2,2,7.181591944611865,0
3,3,7.438383530044307,0
1,1,6.261491684321042,0
2,2,6.665683717782408,0
2,2,6.630683385642372,0
3,3,7.103322062526113,0
2,2,6.525029657843462,0
2,2,6.452048954437226,0
3,3,7.090076835776092,0
3,3,7.090076835776092,0
3,3,7.556427969440253,0
2,2,6.63200177739563,0
2,2,6.811244378601294,0
2,2,6.873163834212518,0
3,3,7.313220387090301,0
2,2,7.074963197966044,1
3,3,7.301822342137932,0
3,3,7.471363088187097,1
1,1,6.194405391104672,1
2,2,7.071573364211532,0
2,2,6.639875833826536,0
3,3,7.255591274253665,0
3,3,7.501634457883413,1
2,2,6.543911845564792,0
2,2,6.900730664045173,0
2,2,6.6240652277998935,0
2,2,7.050989447068045,1
2,2,6.740519359606223,0
3,3,7.348587530927593,0
3,3,7.437206366871292,0
1,2,6.1092475827643655,1
3,3,6.856461984594587,0
3,3,7.090076835776092,0
3,3,7.368339686311381,0
2,2,7.113956109566034,1
3,3,7.212294468500341,0
3,3,7.090076835776092,0
3,3,7.493317248862145,0
2,2,6.704414354964107,0
2,2,7.090076835776092,1
2,2,6.802394763324311,1
2,2,4.499809670330265,1
3,3,7.090076835776092,0
3,3,7.1631723908466425,0
2,2,6.745236349484363,1
2,2,7.003065458786462,0
2,2,6.548219102762372,0
3,3,7.487173694213739,0
3,3,7.217443431696533,0
2,2,7.090076835776092,1
2,2,6.826545223556594,0
2,2,6.684611727667927,0
3,3,7.090076835776092,0
1,1,5.703782474656201,1
2,2,6.952728644624869,0
3,3,7.244941546337007,0
1,1,5.991464547107982,1
2,2,6.70073110954781,0
2,2,6.630683385642372,0
2,2,6.678342114654332,0
2,2,6.659293919683638,0
3,3,6.889591308354466,0
2,2,4.605170185988092,0
2,2,6.396929655216146,0
1,1,6.349138991379798,0
3,3,7.090076835776092,0
2,3,7.312553498102598,1
2,2,6.620073206530356,0
2,3,7.3777589082278725,1
1,1,6.331501849893691,0
2,3,7.003065458786462,1
2,2,6.856461984594587,1
2,3,7.273092595999522,1
1,2,6.802394763324311,1
2,2,6.6039438246004725,1
3,3,7.134093721192866,0
3,3,7.550661243105336,0
3,3,7.282761179605593,0
2,2,6.80128303447162,0
3,3,7.090076835776092,0
2,2,6.641182169740591,0
3,3,7.5256399750415355,0
2,2,6.448889394146858,0
2,2,6.827629234502852,0
3,3,7.405495663199472,0
2,2,6.7661917146603505,0
2,2,6.568077911411976,0
3,3,7.534228326274089,0
2,2,6.8308742346461795,0
2,2,7.1308988302963465,1
2,2,6.93537044601511,0
3,3,7.587310506022615,0
2,2,7.149916836132109,0
3,3,7.586803535162581,0
3,3,7.5256399750415355,0
2,2,6.984716320118266,0
3,3,7.069874128458572,0
1,2,6.620073206530356,1
2,2,7.003065458786462,1
2,2,6.843749949006225,0
3,3,7.138866999945524,0
3,3,7.414572881350589,0
2,2,6.620073206530356,0
3,3,7.0192966537150445,0
2,3,6.907755278982137,0
2,3,7.090076835776092,1
3,3,7.157735484249907,0
2,2,6.723832440821209,0
3,3,7.085064293952548,0
3,3,7.29641326877392,1
2,2,6.75110146893676,0
2,2,6.745236349484363,0
2,2,6.551080335043404,1
1,2,6.396929655216146,0
1,1,6.049733455231958,1
2,2,6.684611727667927,1
2,2,6.802394763324311,0
3,3,6.9167150203536085,0
3,3,7.582738488914411,1
2,3,7.053585727193677,0
1,1,6.354370040797351,0
2,2,6.620073206530356,0
2,2,6.495265555937008,0
1,1,5.966146739123692,0
3,3,7.2078598714324755,0
2,2,6.551080335043404,1
2,2,6.5722825426940075,0
3,3,7.302496423727326,1
3,3,6.9957661563048505,0
2,2,6.823286122355687,0
2,3,7.347943823148687,0
3,3,7.600902459542082,0
3,3,7.23561914106675,0
3,3,7.403061091090091,0
1,2,6.396929655216146,1
3,3,7.090076835776092,0
3,3,7.24422751560335,1
2,2,6.762729506931879,0
3,3,7.2305631534092925,0
3,3,7.483806687665835,1
